Date,Province,Total Cases,Total Deaths,Total Recovered,Island
1/24/2021,Kepulauan Riau,7831,192,6922,Sumatera
1/24/2021,Lampung,9084,476,6309,Sumatera
1/24/2021,Maluku,6259,83,5122,Maluku
1/24/2021,Maluku Utara,3304,99,2667,Maluku
1/24/2021,Nusa Tenggara Barat,7023,272,5515,Nusa Tenggara
1/24/2021,Nusa Tenggara Timur,4008,108,2002,Nusa Tenggara
1/24/2021,Papua,14708,184,8315,Papua
1/24/2021,Papua Barat,6533,107,5866,Papua
1/24/2021,Riau,28272,668,26119,Sumatera
1/24/2021,Sulawesi Barat,3165,66,1861,Sulawesi
1/24/2021,Sulawesi Selatan,44681,709,39061,Sulawesi
1/24/2021,Sulawesi Tengah,6614,168,4173,Sulawesi
1/24/2021,Sulawesi Tenggara,9216,173,7469,Sulawesi
1/24/2021,Sulawesi Utara,12481,373,8611,Sulawesi
1/24/2021,Sumatera Barat,26452,585,23243,Sumatera
1/24/2021,Sumatera Selatan,13688,657,10931,Sumatera
1/24/2021,Sumatera Utara,20221,726,17472,Sumatera
1/25/2021,Aceh,9144,378,7612,Sumatera
1/25/2021,Bali,23798,639,20300,Nusa Tenggara
1/25/2021,Banten,24424,685,21543,Jawa
1/25/2021,Bengkulu,4463,139,4077,Sumatera
1/25/2021,DKI Jakarta,252264,4032,223833,Jawa
1/25/2021,Daerah Istimewa Yogyakarta,19729,454,13142,Jawa
1/25/2021,Gorontalo,4167,110,3913,Sulawesi
1/25/2021,,999256,28132,809488,
1/25/2021,Jambi,4289,63,2949,Sumatera
1/25/2021,Jawa Barat,130380,1857,105021,Jawa
1/25/2021,Jawa Tengah,117378,4943,75856,Jawa
1/25/2021,Jawa Timur,107151,7786,92837,Jawa
1/25/2021,Kalimantan Barat,3765,29,3363,Kalimantan
1/25/2021,Kalimantan Selatan,17440,627,15517,Kalimantan
1/25/2021,Kalimantan Tengah,11546,209,9577,Kalimantan
1/25/2021,Kalimantan Timur,37416,946,30185,Kalimantan
1/25/2021,Kalimantan Utara,6585,67,2741,Kalimantan
1/25/2021,Kepulauan Bangka Belitung,4109,78,3450,Sumatera
1/25/2021,Kepulauan Riau,7863,192,6925,Sumatera
1/25/2021,Lampung,9192,479,6479,Sumatera
1/25/2021,Maluku,6266,83,5150,Maluku
1/25/2021,Maluku Utara,3331,100,2693,Maluku
1/25/2021,Nusa Tenggara Barat,7080,272,5540,Nusa Tenggara
1/25/2021,Nusa Tenggara Timur,4129,112,2042,Nusa Tenggara
1/25/2021,Papua,14726,185,8342,Papua
1/25/2021,Papua Barat,6564,107,5888,Papua
1/25/2021,Riau,28316,670,26288,Sumatera
1/25/2021,Sulawesi Barat,3212,66,1882,Sulawesi
1/25/2021,Sulawesi Selatan,45287,710,39799,Sulawesi
1/25/2021,Sulawesi Tengah,6722,168,4328,Sulawesi
1/25/2021,Sulawesi Tenggara,9228,173,7519,Sulawesi
1/25/2021,Sulawesi Utara,12620,378,8789,Sulawesi
1/25/2021,Sumatera Barat,26496,588,23323,Sumatera
1/25/2021,Sumatera Selatan,13777,661,10958,Sumatera
1/25/2021,Sumatera Utara,20313,730,17557,Sumatera
1/26/2021,Aceh,9149,378,7616,Sumatera
1/26/2021,Bali,24340,646,20554,Nusa Tenggara
1/26/2021,Banten,24949,692,21852,Jawa
1/26/2021,Bengkulu,4481,139,4102,Sumatera
1/26/2021,DKI Jakarta,254577,4078,226772,Jawa
1/26/2021,Daerah Istimewa Yogyakarta,20054,460,13453,Jawa
1/26/2021,Gorontalo,4171,112,3920,Sulawesi
1/26/2021,,1012350,28468,820356,
1/26/2021,Jambi,4328,63,2982,Sumatera
1/26/2021,Jawa Barat,134216,1875,107286,Jawa
1/26/2021,Jawa Tengah,119058,5061,77438,Jawa
1/26/2021,Jawa Timur,108084,7841,93583,Jawa
1/26/2021,Kalimantan Barat,3798,29,3391,Kalimantan
1/26/2021,Kalimantan Selatan,17537,632,15592,Kalimantan
1/26/2021,Kalimantan Tengah,11577,209,9714,Kalimantan
1/26/2021,Kalimantan Timur,37973,956,30514,Kalimantan
1/26/2021,Kalimantan Utara,6695,73,3296,Kalimantan
1/26/2021,Kepulauan Bangka Belitung,4188,79,3513,Sumatera
1/26/2021,Kepulauan Riau,7891,193,6955,Sumatera
1/26/2021,Lampung,9318,488,6517,Sumatera
1/26/2021,Maluku,6315,84,5168,Maluku
1/26/2021,Maluku Utara,3362,100,2703,Maluku
1/26/2021,Nusa Tenggara Barat,7130,272,5573,Nusa Tenggara
1/26/2021,Nusa Tenggara Timur,4350,120,2130,Nusa Tenggara
1/26/2021,Papua,14862,185,8363,Papua
1/26/2021,Papua Barat,6584,107,5917,Papua
1/26/2021,Riau,28448,679,26387,Sumatera
1/26/2021,Sulawesi Barat,3273,68,1891,Sulawesi
1/26/2021,Sulawesi Selatan,45635,719,40335,Sulawesi
1/26/2021,Sulawesi Tengah,6878,171,4434,Sulawesi
1/26/2021,Sulawesi Tenggara,9261,173,7575,Sulawesi
1/26/2021,Sulawesi Utara,12820,386,8987,Sulawesi
1/26/2021,Sumatera Barat,26527,591,23375,Sumatera
1/26/2021,Sumatera Selatan,13911,666,11059,Sumatera
1/26/2021,Sumatera Utara,20403,732,17646,Sumatera
1/27/2021,Aceh,9163,378,7625,Sumatera
1/27/2021,Bali,24880,649,20794,Nusa Tenggara
1/27/2021,Banten,25251,698,21998,Jawa
1/27/2021,Bengkulu,4498,139,4120,Sumatera
1/27/2021,DKI Jakarta,256413,4112,229742,Jawa
1/27/2021,Daerah Istimewa Yogyakarta,20481,475,13836,Jawa
1/27/2021,Gorontalo,4172,113,3927,Sulawesi
1/27/2021,,1024298,28855,831330,
1/27/2021,Jambi,4388,64,3049,Sumatera
1/27/2021,Jawa Barat,137902,1985,108785,Jawa
1/27/2021,Jawa Tengah,120856,5173,78992,Jawa
1/27/2021,Jawa Timur,109174,7885,94353,Jawa
1/27/2021,Kalimantan Barat,3829,29,3420,Kalimantan
1/27/2021,Kalimantan Selatan,17599,635,15693,Kalimantan
1/27/2021,Kalimantan Tengah,11639,210,9822,Kalimantan
1/27/2021,Kalimantan Timur,38729,962,30853,Kalimantan
1/27/2021,Kalimantan Utara,6756,85,4090,Kalimantan
1/27/2021,Kepulauan Bangka Belitung,4278,79,3589,Sumatera
1/27/2021,Kepulauan Riau,7909,194,6980,Sumatera
1/27/2021,Lampung,9466,491,6628,Sumatera
1/27/2021,Maluku,6316,84,5168,Maluku
1/27/2021,Maluku Utara,3392,100,2703,Maluku
1/27/2021,Nusa Tenggara Barat,7237,272,5623,Nusa Tenggara
1/27/2021,Nusa Tenggara Timur,4477,123,2156,Nusa Tenggara
1/27/2021,Papua,14932,186,8382,Papua
1/27/2021,Papua Barat,6616,108,5936,Papua
1/27/2021,Riau,28577,681,26546,Sumatera
1/27/2021,Sulawesi Barat,3330,71,1906,Sulawesi
1/27/2021,Sulawesi Selatan,45917,723,40871,Sulawesi
1/27/2021,Sulawesi Tengah,7043,173,4483,Sulawesi
1/27/2021,Sulawesi Tenggara,9299,174,7630,Sulawesi
1/27/2021,Sulawesi Utara,12966,389,9062,Sulawesi
1/27/2021,Sumatera Barat,26627,592,23428,Sumatera
1/27/2021,Sumatera Selatan,13998,672,11148,Sumatera
1/27/2021,Sumatera Utara,20496,735,17736,Sumatera
1/28/2021,Aceh,9181,378,7625,Sumatera
1/28/2021,Bali,25246,656,21031,Nusa Tenggara
1/28/2021,Banten,25295,706,22616,Jawa
1/28/2021,Bengkulu,4511,140,4152,Sumatera
1/28/2021,DKI Jakarta,259302,4152,232473,Jawa
1/28/2021,Daerah Istimewa Yogyakarta,20840,484,14219,Jawa
1/28/2021,Gorontalo,4227,114,3930,Sulawesi
1/28/2021,,1037993,29331,842122,
1/28/2021,Jambi,4453,64,3095,Sumatera
1/28/2021,Jawa Barat,141899,2155,111251,Jawa
1/28/2021,Jawa Tengah,122363,5258,79885,Jawa
1/28/2021,Jawa Timur,110208,7930,95106,Jawa
1/28/2021,Kalimantan Barat,3842,29,3440,Kalimantan
1/28/2021,Kalimantan Selatan,17702,636,15742,Kalimantan
1/28/2021,Kalimantan Tengah,11701,210,9839,Kalimantan
1/28/2021,Kalimantan Timur,39188,968,31247,Kalimantan
1/28/2021,Kalimantan Utara,6801,87,4201,Kalimantan
1/28/2021,Kepulauan Bangka Belitung,4373,79,3660,Sumatera
1/28/2021,Kepulauan Riau,7946,196,7001,Sumatera
1/28/2021,Lampung,9584,494,6744,Sumatera
1/28/2021,Maluku,6329,84,5168,Maluku
1/28/2021,Maluku Utara,3404,100,2706,Maluku
1/28/2021,Nusa Tenggara Barat,7337,272,5645,Nusa Tenggara
1/28/2021,Nusa Tenggara Timur,4593,128,2225,Nusa Tenggara
1/28/2021,Papua,14932,188,8496,Papua
1/28/2021,Papua Barat,6638,108,5950,Papua
1/28/2021,Riau,28693,682,26662,Sumatera
1/28/2021,Sulawesi Barat,3438,73,1933,Sulawesi
1/28/2021,Sulawesi Selatan,46596,727,41429,Sulawesi
1/28/2021,Sulawesi Tengah,7276,176,4627,Sulawesi
1/28/2021,Sulawesi Tenggara,9360,175,7678,Sulawesi
1/28/2021,Sulawesi Utara,13112,417,9092,Sulawesi
1/28/2021,Sumatera Barat,26737,593,23561,Sumatera
1/28/2021,Sumatera Selatan,14080,675,11203,Sumatera
1/28/2021,Sumatera Utara,20591,738,17817,Sumatera
1/29/2021,Aceh,9202,378,7633,Sumatera
1/29/2021,Bali,25661,663,21380,Nusa Tenggara
1/29/2021,Banten,25621,709,22885,Jawa
1/29/2021,Bengkulu,4527,140,4182,Sumatera
1/29/2021,DKI Jakarta,262750,4196,234901,Jawa
1/29/2021,Daerah Istimewa Yogyakarta,21254,487,14429,Jawa
1/29/2021,Gorontalo,4243,115,3945,Sulawesi
1/29/2021,,1051795,29518,852260,
1/29/2021,Jambi,4499,64,3146,Sumatera
1/29/2021,Jawa Barat,145573,2166,113315,Jawa
1/29/2021,Jawa Tengah,123858,5283,80259,Jawa
1/29/2021,Jawa Timur,111205,7963,96039,Jawa
1/29/2021,Kalimantan Barat,3873,29,3456,Kalimantan
1/29/2021,Kalimantan Selatan,17822,639,15842,Kalimantan
1/29/2021,Kalimantan Tengah,11834,212,9939,Kalimantan
1/29/2021,Kalimantan Timur,39855,976,31701,Kalimantan
1/29/2021,Kalimantan Utara,6824,90,4481,Kalimantan
1/29/2021,Kepulauan Bangka Belitung,4490,81,3738,Sumatera
1/29/2021,Kepulauan Riau,7973,196,7023,Sumatera
1/29/2021,Lampung,9730,498,6822,Sumatera
1/29/2021,Maluku,6361,85,5172,Maluku
1/29/2021,Maluku Utara,3426,100,2782,Maluku
1/29/2021,Nusa Tenggara Barat,7420,275,5682,Nusa Tenggara
1/29/2021,Nusa Tenggara Timur,4686,132,2318,Nusa Tenggara
1/29/2021,Papua,15144,191,8512,Papua
1/29/2021,Papua Barat,6670,109,5977,Papua
1/29/2021,Riau,28789,684,26810,Sumatera
1/29/2021,Sulawesi Barat,3517,74,1965,Sulawesi
1/29/2021,Sulawesi Selatan,46930,731,41967,Sulawesi
1/29/2021,Sulawesi Tengah,7392,177,4802,Sulawesi
1/29/2021,Sulawesi Tenggara,9397,176,7692,Sulawesi
1/29/2021,Sulawesi Utara,13228,421,9161,Sulawesi
1/29/2021,Sumatera Barat,26808,599,23872,Sumatera
1/29/2021,Sumatera Selatan,14166,675,11275,Sumatera
1/29/2021,Sumatera Utara,20682,740,17906,Sumatera
1/30/2021,Aceh,9224,378,7640,Sumatera
1/30/2021,Bali,25914,668,21602,Nusa Tenggara
1/30/2021,Banten,25921,712,23021,Jawa
1/30/2021,Bengkulu,4557,140,4197,Sumatera
1/30/2021,DKI Jakarta,266241,4226,238466,Jawa
1/30/2021,Daerah Istimewa Yogyakarta,21571,494,14691,Jawa
1/30/2021,Gorontalo,4282,115,3959,Sulawesi
1/30/2021,,1066313,29728,862502,
1/30/2021,Jambi,4543,64,3176,Sumatera
1/30/2021,Jawa Barat,150414,2200,116088,Jawa
1/30/2021,Jawa Tengah,125098,5307,80568,Jawa
1/30/2021,Jawa Timur,112059,8001,96843,Jawa
1/30/2021,Kalimantan Barat,3914,30,3487,Kalimantan
1/30/2021,Kalimantan Selatan,17952,641,15884,Kalimantan
1/30/2021,Kalimantan Tengah,11910,212,10086,Kalimantan
1/30/2021,Kalimantan Timur,40556,987,32075,Kalimantan
1/30/2021,Kalimantan Utara,7025,91,4576,Kalimantan
1/30/2021,Kepulauan Bangka Belitung,4613,82,3841,Sumatera
1/30/2021,Kepulauan Riau,7999,196,7082,Sumatera
1/30/2021,Lampung,9875,505,6899,Sumatera
1/30/2021,Maluku,6380,85,5174,Maluku
1/30/2021,Maluku Utara,3442,100,2782,Maluku
1/30/2021,Nusa Tenggara Barat,7478,276,5728,Nusa Tenggara
1/30/2021,Nusa Tenggara Timur,4849,139,2339,Nusa Tenggara
1/30/2021,Papua,15208,193,8524,Papua
1/30/2021,Papua Barat,6706,109,6000,Papua
1/30/2021,Riau,28878,686,26940,Sumatera
1/30/2021,Sulawesi Barat,3633,77,1991,Sulawesi
1/30/2021,Sulawesi Selatan,47593,737,42171,Sulawesi
1/30/2021,Sulawesi Tengah,7663,183,4934,Sulawesi
1/30/2021,Sulawesi Tenggara,9443,176,7767,Sulawesi
1/30/2021,Sulawesi Utara,13358,424,9328,Sulawesi
1/30/2021,Sumatera Barat,26892,600,23949,Sumatera
1/30/2021,Sumatera Selatan,14230,677,11379,Sumatera
1/30/2021,Sumatera Utara,20774,742,17983,Sumatera
1/31/2021,Aceh,9228,378,7643,Sumatera
1/31/2021,Bali,26152,676,21830,Nusa Tenggara
1/31/2021,Banten,26194,716,23231,Jawa
1/31/2021,Bengkulu,4579,141,4222,Sumatera
1/31/2021,DKI Jakarta,269715,4268,241820,Jawa
1/31/2021,Daerah Istimewa Yogyakarta,21825,508,15100,Jawa
1/31/2021,Gorontalo,4307,115,3961,Sulawesi
1/31/2021,,1078314,29998,873221,
1/31/2021,Jambi,4580,65,3212,Sumatera
1/31/2021,Jawa Barat,153057,2265,118667,Jawa
1/31/2021,Jawa Tengah,126214,5334,80744,Jawa
1/31/2021,Jawa Timur,112909,8033,97552,Jawa
1/31/2021,Kalimantan Barat,3932,30,3522,Kalimantan
1/31/2021,Kalimantan Selatan,18076,644,15972,Kalimantan
1/31/2021,Kalimantan Tengah,11976,212,10187,Kalimantan
1/31/2021,Kalimantan Timur,41214,996,32618,Kalimantan
1/31/2021,Kalimantan Utara,7040,91,4576,Kalimantan
1/31/2021,Kepulauan Bangka Belitung,4668,83,3908,Sumatera
1/31/2021,Kepulauan Riau,8099,198,7115,Sumatera
1/31/2021,Lampung,10009,510,7030,Sumatera
1/31/2021,Maluku,6426,85,5174,Maluku
1/31/2021,Maluku Utara,3452,100,2782,Maluku
1/31/2021,Nusa Tenggara Barat,7574,280,5770,Nusa Tenggara
1/31/2021,Nusa Tenggara Timur,4905,142,2383,Nusa Tenggara
1/31/2021,Papua,15230,194,8540,Papua
1/31/2021,Papua Barat,6727,111,6031,Papua
1/31/2021,Riau,29008,687,27080,Sumatera
1/31/2021,Sulawesi Barat,3732,80,2102,Sulawesi
1/31/2021,Sulawesi Selatan,48259,738,42410,Sulawesi
1/31/2021,Sulawesi Tengah,7793,184,5055,Sulawesi
1/31/2021,Sulawesi Tenggara,9501,176,7844,Sulawesi
1/31/2021,Sulawesi Utara,13453,430,9429,Sulawesi
1/31/2021,Sumatera Barat,26979,602,24093,Sumatera
1/31/2021,Sumatera Selatan,14310,680,11447,Sumatera
1/31/2021,Sumatera Utara,20865,743,18071,Sumatera
1/2/2021,Aceh,9230,378,7648,Sumatera
1/2/2021,Bali,26405,682,22161,Nusa Tenggara
1/2/2021,Banten,26228,721,23389,Jawa
1/2/2021,Bengkulu,4583,141,4246,Sumatera
1/2/2021,DKI Jakarta,273329,4313,244172,Jawa
1/2/2021,Daerah Istimewa Yogyakarta,22047,515,15360,Jawa
1/2/2021,Gorontalo,4310,117,3970,Sulawesi
1/2/2021,,1089308,30277,883682,
1/2/2021,Jambi,4580,65,3212,Sumatera
1/2/2021,Jawa Barat,156088,2273,121111,Jawa
1/2/2021,Jawa Tengah,127189,5471,82721,Jawa
1/2/2021,Jawa Timur,113580,8069,98480,Jawa
1/2/2021,Kalimantan Barat,3932,30,3522,Kalimantan
1/2/2021,Kalimantan Selatan,18150,647,16030,Kalimantan
1/2/2021,Kalimantan Tengah,12038,212,10276,Kalimantan
1/2/2021,Kalimantan Timur,41580,1010,33012,Kalimantan
1/2/2021,Kalimantan Utara,7148,99,4666,Kalimantan
1/2/2021,Kepulauan Bangka Belitung,4737,84,3947,Sumatera
1/2/2021,Kepulauan Riau,8149,201,7125,Sumatera
1/2/2021,Lampung,10156,520,7236,Sumatera
1/2/2021,Maluku,6472,85,5210,Maluku
1/2/2021,Maluku Utara,3483,101,2784,Maluku
1/2/2021,Nusa Tenggara Barat,7622,282,5827,Nusa Tenggara
1/2/2021,Nusa Tenggara Timur,5039,143,2403,Nusa Tenggara
1/2/2021,Papua,15241,194,8556,Papua
1/2/2021,Papua Barat,6731,111,6063,Papua
1/2/2021,Riau,29029,690,27200,Sumatera
1/2/2021,Sulawesi Barat,3780,82,2134,Sulawesi
1/2/2021,Sulawesi Selatan,48909,742,42884,Sulawesi
1/2/2021,Sulawesi Tengah,7857,194,5191,Sulawesi
1/2/2021,Sulawesi Tenggara,9517,177,7891,Sulawesi
1/2/2021,Sulawesi Utara,13527,432,9481,Sulawesi
1/2/2021,Sumatera Barat,27023,604,24132,Sumatera
1/2/2021,Sumatera Selatan,14376,681,11525,Sumatera
1/2/2021,Sumatera Utara,20962,745,18163,Sumatera
2/2/2021,Aceh,9252,379,7659,Sumatera
2/2/2021,Bali,26714,688,22546,Nusa Tenggara
2/2/2021,Banten,26265,739,23931,Jawa
2/2/2021,Bengkulu,4596,141,4261,Sumatera
2/2/2021,DKI Jakarta,276691,4357,248749,Jawa
2/2/2021,Daerah Istimewa Yogyakarta,22273,521,15631,Jawa
2/2/2021,Gorontalo,4369,119,3979,Sulawesi
2/2/2021,,1099687,30581,896530,
2/2/2021,Jambi,4633,65,3238,Sumatera
2/2/2021,Jawa Barat,158346,2349,123616,Jawa
2/2/2021,Jawa Tengah,128308,5534,84095,Jawa
2/2/2021,Jawa Timur,114388,8119,99399,Jawa
2/2/2021,Kalimantan Barat,3969,30,3556,Kalimantan
2/2/2021,Kalimantan Selatan,18237,649,16094,Kalimantan
2/2/2021,Kalimantan Tengah,12136,212,10376,Kalimantan
2/2/2021,Kalimantan Timur,42023,1018,33530,Kalimantan
2/2/2021,Kalimantan Utara,7262,100,4849,Kalimantan
2/2/2021,Kepulauan Bangka Belitung,4775,84,4000,Sumatera
2/2/2021,Kepulauan Riau,8175,203,7297,Sumatera
2/2/2021,Lampung,10321,528,7366,Sumatera
2/2/2021,Maluku,6480,85,5221,Maluku
2/2/2021,Maluku Utara,3528,103,2847,Maluku
2/2/2021,Nusa Tenggara Barat,7622,282,5945,Nusa Tenggara
2/2/2021,Nusa Tenggara Timur,5212,145,2417,Nusa Tenggara
2/2/2021,Papua,15318,196,8573,Papua
2/2/2021,Papua Barat,6756,111,6092,Papua
2/2/2021,Riau,29107,691,27310,Sumatera
2/2/2021,Sulawesi Barat,3893,83,2162,Sulawesi
2/2/2021,Sulawesi Selatan,49004,742,43285,Sulawesi
2/2/2021,Sulawesi Tengah,8132,199,5301,Sulawesi
2/2/2021,Sulawesi Tenggara,9548,180,7946,Sulawesi
2/2/2021,Sulawesi Utara,13630,441,9525,Sulawesi
2/2/2021,Sumatera Barat,27060,611,24315,Sumatera
2/2/2021,Sumatera Selatan,14438,684,11614,Sumatera
2/2/2021,Sumatera Utara,21098,748,18264,Sumatera
3/2/2021,Aceh,9266,379,7679,Sumatera
3/2/2021,Bali,26975,693,22748,Nusa Tenggara
3/2/2021,Banten,26394,743,24221,Jawa
3/2/2021,Bengkulu,4608,141,4286,Sumatera
3/2/2021,DKI Jakarta,280258,4401,250140,Jawa
3/2/2021,Daerah Istimewa Yogyakarta,22585,525,15943,Jawa
3/2/2021,Gorontalo,4399,119,3985,Sulawesi
3/2/2021,,1111671,30770,905665,
3/2/2021,Jambi,4693,65,3244,Sumatera
3/2/2021,Jawa Barat,160980,2363,125888,Jawa
3/2/2021,Jawa Tengah,130096,5557,85085,Jawa
3/2/2021,Jawa Timur,115107,8183,100061,Jawa
3/2/2021,Kalimantan Barat,3996,30,3585,Kalimantan
3/2/2021,Kalimantan Selatan,18341,651,16139,Kalimantan
3/2/2021,Kalimantan Tengah,12155,307,10379,Kalimantan
3/2/2021,Kalimantan Timur,42926,1031,34028,Kalimantan
3/2/2021,Kalimantan Utara,7540,105,4904,Kalimantan
3/2/2021,Kepulauan Bangka Belitung,4872,85,4070,Sumatera
3/2/2021,Kepulauan Riau,8194,203,7297,Sumatera
3/2/2021,Lampung,10445,535,7533,Sumatera
3/2/2021,Maluku,6481,88,5227,Maluku
3/2/2021,Maluku Utara,3540,104,2847,Maluku
3/2/2021,Nusa Tenggara Barat,7628,286,5957,Nusa Tenggara
3/2/2021,Nusa Tenggara Timur,5324,147,2514,Nusa Tenggara
3/2/2021,Papua,15387,196,8624,Papua
3/2/2021,Papua Barat,6792,111,6129,Papua
3/2/2021,Riau,29211,692,27445,Sumatera
3/2/2021,Sulawesi Barat,4083,83,2255,Sulawesi
3/2/2021,Sulawesi Selatan,49165,747,43589,Sulawesi
3/2/2021,Sulawesi Tengah,8287,201,5464,Sulawesi
3/2/2021,Sulawesi Tenggara,9574,180,7980,Sulawesi
3/2/2021,Sulawesi Utara,13702,443,9779,Sulawesi
3/2/2021,Sumatera Barat,27189,614,24433,Sumatera
3/2/2021,Sumatera Selatan,14498,688,11763,Sumatera
3/2/2021,Sumatera Utara,21233,753,18368,Sumatera
4/2/2021,Aceh,9276,379,7683,Sumatera
4/2/2021,Bali,27191,702,23196,Nusa Tenggara
4/2/2021,Banten,26420,748,24417,Jawa
4/2/2021,Bengkulu,4621,141,4306,Sumatera
4/2/2021,DKI Jakarta,283890,4441,254103,Jawa
4/2/2021,Daerah Istimewa Yogyakarta,22906,531,16172,Jawa
4/2/2021,Gorontalo,4422,120,3997,Sulawesi
4/2/2021,,1123105,31001,917306,
4/2/2021,Jambi,4741,65,3259,Sumatera
4/2/2021,Jawa Barat,163096,2381,128443,Jawa
4/2/2021,Jawa Tengah,131872,5644,85866,Jawa
4/2/2021,Jawa Timur,115702,8240,100935,Jawa
4/2/2021,Kalimantan Barat,4029,30,3616,Kalimantan
4/2/2021,Kalimantan Selatan,18452,656,16277,Kalimantan
4/2/2021,Kalimantan Tengah,12205,307,10462,Kalimantan
4/2/2021,Kalimantan Timur,43658,1045,34732,Kalimantan
4/2/2021,Kalimantan Utara,7611,106,4946,Kalimantan
4/2/2021,Kepulauan Bangka Belitung,4993,85,4189,Sumatera
4/2/2021,Kepulauan Riau,8230,203,7350,Sumatera
4/2/2021,Lampung,10543,541,7695,Sumatera
4/2/2021,Maluku,6501,88,5331,Maluku
4/2/2021,Maluku Utara,3570,105,2868,Maluku
4/2/2021,Nusa Tenggara Barat,7628,286,5993,Nusa Tenggara
4/2/2021,Nusa Tenggara Timur,5482,149,2525,Nusa Tenggara
4/2/2021,Papua,15532,196,8647,Papua
4/2/2021,Papua Barat,6797,111,6168,Papua
4/2/2021,Riau,29303,697,27503,Sumatera
4/2/2021,Sulawesi Barat,4184,83,2275,Sulawesi
4/2/2021,Sulawesi Selatan,49465,750,44022,Sulawesi
4/2/2021,Sulawesi Tengah,8494,206,5666,Sulawesi
4/2/2021,Sulawesi Tenggara,9621,180,8034,Sulawesi
4/2/2021,Sulawesi Utara,13765,449,9848,Sulawesi
4/2/2021,Sumatera Barat,27286,617,24609,Sumatera
4/2/2021,Sumatera Selatan,14527,689,11817,Sumatera
4/2/2021,Sumatera Utara,21359,756,18480,Sumatera
5/2/2021,Aceh,9285,379,7683,Sumatera
5/2/2021,Bali,27699,711,23550,Nusa Tenggara
5/2/2021,Banten,26487,755,24577,Jawa
5/2/2021,Bengkulu,4627,142,4321,Sumatera
5/2/2021,DKI Jakarta,287230,4486,256578,Jawa
5/2/2021,Daerah Istimewa Yogyakarta,23186,533,16336,Jawa
5/2/2021,Gorontalo,4436,120,4000,Sulawesi
5/2/2021,,1134854,31202,926980,
5/2/2021,Jambi,4797,69,3389,Sumatera
5/2/2021,Jawa Barat,165481,2412,131412,Jawa
5/2/2021,Jawa Tengah,133760,5664,86377,Jawa
5/2/2021,Jawa Timur,116453,8301,101769,Jawa
5/2/2021,Kalimantan Barat,4054,30,3656,Kalimantan
5/2/2021,Kalimantan Selatan,18580,658,16341,Kalimantan
5/2/2021,Kalimantan Tengah,12285,307,10563,Kalimantan
5/2/2021,Kalimantan Timur,44456,1056,35280,Kalimantan
5/2/2021,Kalimantan Utara,7661,107,4981,Kalimantan
5/2/2021,Kepulauan Bangka Belitung,5108,86,4270,Sumatera
5/2/2021,Kepulauan Riau,8255,203,7511,Sumatera
5/2/2021,Lampung,10657,552,7818,Sumatera
5/2/2021,Maluku,6532,88,5379,Maluku
5/2/2021,Maluku Utara,3603,106,2875,Maluku
5/2/2021,Nusa Tenggara Barat,7629,288,5994,Nusa Tenggara
5/2/2021,Nusa Tenggara Timur,5871,149,2648,Nusa Tenggara
5/2/2021,Papua,15595,197,8666,Papua
5/2/2021,Papua Barat,6810,111,6190,Papua
5/2/2021,Riau,29371,700,27610,Sumatera
5/2/2021,Sulawesi Barat,4232,83,2275,Sulawesi
5/2/2021,Sulawesi Selatan,49691,753,44285,Sulawesi
5/2/2021,Sulawesi Tengah,8667,207,5718,Sulawesi
5/2/2021,Sulawesi Tenggara,9652,180,8105,Sulawesi
5/2/2021,Sulawesi Utara,13782,451,9896,Sulawesi
5/2/2021,Sumatera Barat,27344,618,24715,Sumatera
5/2/2021,Sumatera Selatan,14595,691,11908,Sumatera
5/2/2021,Sumatera Utara,21474,760,18589,Sumatera
6/2/2021,Aceh,9298,379,7691,Sumatera
6/2/2021,Bali,27896,725,23939,Nusa Tenggara
6/2/2021,Banten,26534,760,24822,Jawa
6/2/2021,Bengkulu,4633,142,4336,Sumatera
6/2/2021,DKI Jakarta,289609,4530,261011,Jawa
6/2/2021,Daerah Istimewa Yogyakarta,23403,537,16602,Jawa
6/2/2021,Gorontalo,4447,121,4014,Sulawesi
6/2/2021,,1147010,31393,939184,
6/2/2021,Jambi,4834,69,3460,Sumatera
6/2/2021,Jawa Barat,169463,2419,134187,Jawa
6/2/2021,Jawa Tengah,135361,5680,86492,Jawa
6/2/2021,Jawa Timur,117147,8363,102447,Jawa
6/2/2021,Kalimantan Barat,4096,30,3687,Kalimantan
6/2/2021,Kalimantan Selatan,18720,662,16495,Kalimantan
6/2/2021,Kalimantan Tengah,12352,307,10695,Kalimantan
6/2/2021,Kalimantan Timur,45063,1079,35772,Kalimantan
6/2/2021,Kalimantan Utara,7849,107,4981,Kalimantan
6/2/2021,Kepulauan Bangka Belitung,5243,87,4379,Sumatera
6/2/2021,Kepulauan Riau,8274,204,7544,Sumatera
6/2/2021,Lampung,10772,555,7983,Sumatera
6/2/2021,Maluku,6561,88,5424,Maluku
6/2/2021,Maluku Utara,3603,106,2875,Maluku
6/2/2021,Nusa Tenggara Barat,7651,311,6044,Nusa Tenggara
6/2/2021,Nusa Tenggara Timur,6069,150,2662,Nusa Tenggara
6/2/2021,Papua,15662,197,8680,Papua
6/2/2021,Papua Barat,6824,111,6210,Papua
6/2/2021,Riau,29441,703,27740,Sumatera
6/2/2021,Sulawesi Barat,4380,84,2415,Sulawesi
6/2/2021,Sulawesi Selatan,50186,756,44829,Sulawesi
